region,province,countryOfResidence,typeOfExercise,period,arrivals,presences
TUS,Abruzzo,Abruzzo,EXTRHOT,2016,35630.0,254033.0
TUS,Abruzzo,Abruzzo,EXTRHOT,2017,37977.0,297524.0
TUS,Abruzzo,Abruzzo,EXTRHOT,2018,36609.0,257323.0
TUS,Abruzzo,Abruzzo,EXTRHOT,2019,36488.0,265432.0
TUS,Abruzzo,Abruzzo,EXTRHOT,2020,27768.0,173804.0
TUS,Abruzzo,Abruzzo,EXTRHOT,2021,33783.0,222398.0
TUS,Abruzzo,Abruzzo,HOT,2016,116328.0,296057.0
TUS,Abruzzo,Abruzzo,HOT,2017,122731.0,454158.0
TUS,Abruzzo,Abruzzo,HOT,2018,121900.0,350140.0
TUS,Abruzzo,Abruzzo,HOT,2019,120261.0,316070.0
TUS,Abruzzo,Abruzzo,HOT,2020,77054.0,218103.0
TUS,Abruzzo,Abruzzo,HOT,2021,95667.0,236005.0
TUS,Abruzzo,Abruzzo,TOT,2009,125393.0,742127.0
TUS,Abruzzo,Abruzzo,TOT,2010,145637.0,774640.0
TUS,Abruzzo,Abruzzo,TOT,2011,151869.0,735835.0
TUS,Abruzzo,Abruzzo,TOT,2012,155488.0,755489.0
TUS,Abruzzo,Abruzzo,TOT,2013,140193.0,661626.0
TUS,Abruzzo,Abruzzo,TOT,2014,137185.0,594873.0
TUS,Abruzzo,Abruzzo,TOT,2015,145937.0,566385.0
TUS,Abruzzo,Abruzzo,TOT,2016,151958.0,550090.0
TUS,Abruzzo,Abruzzo,TOT,2017,160708.0,751682.0
TUS,Abruzzo,Abruzzo,TOT,2018,158509.0,607463.0
TUS,Abruzzo,Abruzzo,TOT,2019,156749.0,581502.0
TUS,Abruzzo,Abruzzo,TOT,2020,104822.0,391907.0
TUS,Abruzzo,Abruzzo,TOT,2021,129450.0,458403.0
TUS,Abruzzo,Basilicata,EXTRHOT,2016,1495.0,6348.0
TUS,Abruzzo,Basilicata,EXTRHOT,2017,1757.0,7914.0
TUS,Abruzzo,Basilicata,EXTRHOT,2018,1776.0,8367.0
TUS,Abruzzo,Basilicata,EXTRHOT,2019,1810.0,11275.0
TUS,Abruzzo,Basilicata,EXTRHOT,2020,1126.0,6198.0
TUS,Abruzzo,Basilicata,EXTRHOT,2021,1284.0,6015.0
TUS,Abruzzo,Basilicata,HOT,2016,12322.0,36655.0
TUS,Abruzzo,Basilicata,HOT,2017,11418.0,35211.0
TUS,Abruzzo,Basilicata,HOT,2018,13466.0,55513.0
TUS,Abruzzo,Basilicata,HOT,2019,13018.0,46658.0
TUS,Abruzzo,Basilicata,HOT,2020,6950.0,21706.0
TUS,Abruzzo,Basilicata,HOT,2021,8397.0,27045.0
TUS,Abruzzo,Basilicata,TOT,2009,12299.0,57456.0
TUS,Abruzzo,Basilicata,TOT,2010,12626.0,60616.0
TUS,Abruzzo,Basilicata,TOT,2011,13534.0,56508.0
TUS,Abruzzo,Basilicata,TOT,2012,12968.0,49793.0
TUS,Abruzzo,Basilicata,TOT,2013,11910.0,50009.0
TUS,Abruzzo,Basilicata,TOT,2014,11627.0,41946.0
TUS,Abruzzo,Basilicata,TOT,2015,13174.0,43916.0
TUS,Abruzzo,Basilicata,TOT,2016,13817.0,43003.0
TUS,Abruzzo,Basilicata,TOT,2017,13175.0,43125.0
TUS,Abruzzo,Basilicata,TOT,2018,15242.0,63880.0
TUS,Abruzzo,Basilicata,TOT,2019,14828.0,57933.0
TUS,Abruzzo,Basilicata,TOT,2020,8076.0,27904.0
TUS,Abruzzo,Basilicata,TOT,2021,9681.0,33060.0
TUS,Abruzzo,Calabria,EXTRHOT,2016,1529.0,5501.0
TUS,Abruzzo,Calabria,EXTRHOT,2017,1765.0,5979.0
TUS,Abruzzo,Calabria,EXTRHOT,2018,2178.0,6531.0
TUS,Abruzzo,Calabria,EXTRHOT,2019,2115.0,6282.0
TUS,Abruzzo,Calabria,EXTRHOT,2020,984.0,3536.0
TUS,Abruzzo,Calabria,EXTRHOT,2021,1468.0,4405.0
TUS,Abruzzo,Calabria,HOT,2016,13487.0,30071.0
TUS,Abruzzo,Calabria,HOT,2017,12514.0,28078.0
TUS,Abruzzo,Calabria,HOT,2018,14617.0,31781.0
TUS,Abruzzo,Calabria,HOT,2019,14536.0,34678.0
TUS,Abruzzo,Calabria,HOT,2020,6704.0,16904.0
TUS,Abruzzo,Calabria,HOT,2021,9035.0,24479.0
TUS,Abruzzo,Calabria,TOT,2009,13469.0,50085.0
TUS,Abruzzo,Calabria,TOT,2010,14250.0,52527.0
TUS,Abruzzo,Calabria,TOT,2011,14652.0,46639.0
TUS,Abruzzo,Calabria,TOT,2012,13333.0,43308.0
TUS,Abruzzo,Calabria,TOT,2013,13981.0,42484.0
TUS,Abruzzo,Calabria,TOT,2014,13254.0,38891.0
TUS,Abruzzo,Calabria,TOT,2015,14588.0,33409.0
TUS,Abruzzo,Calabria,TOT,2016,15016.0,35572.0
TUS,Abruzzo,Calabria,TOT,2017,14279.0,34057.0
TUS,Abruzzo,Calabria,TOT,2018,16795.0,38312.0
TUS,Abruzzo,Calabria,TOT,2019,16651.0,40960.0
TUS,Abruzzo,Calabria,TOT,2020,7688.0,20440.0
TUS,Abruzzo,Calabria,TOT,2021,10503.0,28884.0
TUS,Abruzzo,Campania,EXTRHOT,2016,22452.0,168142.0
TUS,Abruzzo,Campania,EXTRHOT,2017,24034.0,154861.0
TUS,Abruzzo,Campania,EXTRHOT,2018,25690.0,153128.0
TUS,Abruzzo,Campania,EXTRHOT,2019,24645.0,147802.0
TUS,Abruzzo,Campania,EXTRHOT,2020,18604.0,103737.0
TUS,Abruzzo,Campania,EXTRHOT,2021,21019.0,110243.0
TUS,Abruzzo,Campania,HOT,2016,121142.0,349088.0
TUS,Abruzzo,Campania,HOT,2017,130884.0,371381.0
TUS,Abruzzo,Campania,HOT,2018,138518.0,421143.0
TUS,Abruzzo,Campania,HOT,2019,139009.0,391753.0
TUS,Abruzzo,Campania,HOT,2020,95547.0,288386.0
TUS,Abruzzo,Campania,HOT,2021,96485.0,304538.0
TUS,Abruzzo,Campania,TOT,2009,156170.0,614033.0
TUS,Abruzzo,Campania,TOT,2010,167705.0,689268.0
TUS,Abruzzo,Campania,TOT,2011,166884.0,675239.0
TUS,Abruzzo,Campania,TOT,2012,164849.0,650872.0
TUS,Abruzzo,Campania,TOT,2013,154524.0,608115.0
TUS,Abruzzo,Campania,TOT,2014,130727.0,510067.0
TUS,Abruzzo,Campania,TOT,2015,146821.0,504706.0
TUS,Abruzzo,Campania,TOT,2016,143594.0,517230.0
TUS,Abruzzo,Campania,TOT,2017,154918.0,526242.0
TUS,Abruzzo,Campania,TOT,2018,164208.0,574271.0
TUS,Abruzzo,Campania,TOT,2019,163654.0,539555.0
TUS,Abruzzo,Campania,TOT,2020,114151.0,392123.0
TUS,Abruzzo,Campania,TOT,2021,117504.0,414781.0
TUS,Abruzzo,Emilia-Romagna,EXTRHOT,2016,18240.0,106242.0
TUS,Abruzzo,Emilia-Romagna,EXTRHOT,2017,18682.0,109363.0
TUS,Abruzzo,Emilia-Romagna,EXTRHOT,2018,20397.0,114922.0
TUS,Abruzzo,Emilia-Romagna,EXTRHOT,2019,21728.0,117930.0
TUS,Abruzzo,Emilia-Romagna,EXTRHOT,2020,20431.0,95308.0
TUS,Abruzzo,Emilia-Romagna,EXTRHOT,2021,25510.0,121084.0
TUS,Abruzzo,Emilia-Romagna,HOT,2016,65077.0,199889.0
TUS,Abruzzo,Emilia-Romagna,HOT,2017,63536.0,179932.0
TUS,Abruzzo,Emilia-Romagna,HOT,2018,67384.0,193819.0
TUS,Abruzzo,Emilia-Romagna,HOT,2019,70027.0,198461.0
TUS,Abruzzo,Emilia-Romagna,HOT,2020,50399.0,146119.0
TUS,Abruzzo,Emilia-Romagna,HOT,2021,64015.0,191395.0
TUS,Abruzzo,Emilia-Romagna,TOT,2009,67534.0,316040.0
TUS,Abruzzo,Emilia-Romagna,TOT,2010,77727.0,382023.0
TUS,Abruzzo,Emilia-Romagna,TOT,2011,84417.0,386979.0
TUS,Abruzzo,Emilia-Romagna,TOT,2012,81958.0,362177.0
TUS,Abruzzo,Emilia-Romagna,TOT,2013,80404.0,356096.0
TUS,Abruzzo,Emilia-Romagna,TOT,2014,79386.0,325154.0
TUS,Abruzzo,Emilia-Romagna,TOT,2015,84826.0,314611.0
TUS,Abruzzo,Emilia-Romagna,TOT,2016,83317.0,306131.0
TUS,Abruzzo,Emilia-Romagna,TOT,2017,82218.0,289295.0
TUS,Abruzzo,Emilia-Romagna,TOT,2018,87781.0,308741.0
TUS,Abruzzo,Emilia-Romagna,TOT,2019,91755.0,316391.0
TUS,Abruzzo,Emilia-Romagna,TOT,2020,70830.0,241427.0
TUS,Abruzzo,Emilia-Romagna,TOT,2021,89525.0,312479.0
TUS,Abruzzo,Friuli-Venezia Giulia,EXTRHOT,2016,1670.0,6449.0
TUS,Abruzzo,Friuli-Venezia Giulia,EXTRHOT,2017,1782.0,7369.0
TUS,Abruzzo,Friuli-Venezia Giulia,EXTRHOT,2018,2006.0,7322.0
TUS,Abruzzo,Friuli-Venezia Giulia,EXTRHOT,2019,2009.0,6842.0
TUS,Abruzzo,Friuli-Venezia Giulia,EXTRHOT,2020,2329.0,7594.0
TUS,Abruzzo,Friuli-Venezia Giulia,EXTRHOT,2021,2916.0,9729.0
TUS,Abruzzo,Friuli-Venezia Giulia,HOT,2016,8714.0,22600.0
TUS,Abruzzo,Friuli-Venezia Giulia,HOT,2017,8491.0,20477.0
TUS,Abruzzo,Friuli-Venezia Giulia,HOT,2018,8716.0,22068.0
TUS,Abruzzo,Friuli-Venezia Giulia,HOT,2019,9383.0,21658.0
TUS,Abruzzo,Friuli-Venezia Giulia,HOT,2020,5783.0,15920.0
TUS,Abruzzo,Friuli-Venezia Giulia,HOT,2021,7781.0,20128.0
TUS,Abruzzo,Friuli-Venezia Giulia,TOT,2009,8362.0,35316.0
TUS,Abruzzo,Friuli-Venezia Giulia,TOT,2010,9015.0,38232.0
TUS,Abruzzo,Friuli-Venezia Giulia,TOT,2011,9762.0,34985.0
TUS,Abruzzo,Friuli-Venezia Giulia,TOT,2012,8860.0,34055.0
TUS,Abruzzo,Friuli-Venezia Giulia,TOT,2013,9283.0,32334.0
TUS,Abruzzo,Friuli-Venezia Giulia,TOT,2014,8201.0,27003.0
TUS,Abruzzo,Friuli-Venezia Giulia,TOT,2015,10598.0,29449.0
TUS,Abruzzo,Friuli-Venezia Giulia,TOT,2016,10384.0,29049.0
TUS,Abruzzo,Friuli-Venezia Giulia,TOT,2017,10273.0,27846.0
TUS,Abruzzo,Friuli-Venezia Giulia,TOT,2018,10722.0,29390.0
TUS,Abruzzo,Friuli-Venezia Giulia,TOT,2019,11392.0,28500.0
TUS,Abruzzo,Friuli-Venezia Giulia,TOT,2020,8112.0,23514.0
TUS,Abruzzo,Friuli-Venezia Giulia,TOT,2021,10697.0,29857.0
TUS,Abruzzo,IT,EXTRHOT,2009,191987.0,1727042.0
TUS,Abruzzo,IT,EXTRHOT,2009-01,6919.0,27012.0
TUS,Abruzzo,IT,EXTRHOT,2009-02,6618.0,20417.0
TUS,Abruzzo,IT,EXTRHOT,2009-03,4875.0,17433.0
TUS,Abruzzo,IT,EXTRHOT,2009-04,3781.0,16289.0
TUS,Abruzzo,IT,EXTRHOT,2009-05,10757.0,41573.0
TUS,Abruzzo,IT,EXTRHOT,2009-06,26226.0,217425.0
TUS,Abruzzo,IT,EXTRHOT,2009-07,40881.0,465843.0
TUS,Abruzzo,IT,EXTRHOT,2009-08,67257.0,737960.0
TUS,Abruzzo,IT,EXTRHOT,2009-09,10800.0,110730.0
TUS,Abruzzo,IT,EXTRHOT,2009-10,4380.0,24649.0
TUS,Abruzzo,IT,EXTRHOT,2009-11,3082.0,21156.0
TUS,Abruzzo,IT,EXTRHOT,2009-12,6411.0,26555.0
TUS,Abruzzo,IT,EXTRHOT,2010,227392.0,2035716.0
TUS,Abruzzo,IT,EXTRHOT,2010-01,6079.0,28102.0
TUS,Abruzzo,IT,EXTRHOT,2010-02,6257.0,25515.0
TUS,Abruzzo,IT,EXTRHOT,2010-03,4976.0,22790.0
TUS,Abruzzo,IT,EXTRHOT,2010-04,6951.0,25678.0
TUS,Abruzzo,IT,EXTRHOT,2010-05,9713.0,46808.0
TUS,Abruzzo,IT,EXTRHOT,2010-06,34012.0,270863.0
TUS,Abruzzo,IT,EXTRHOT,2010-07,58372.0,581347.0
TUS,Abruzzo,IT,EXTRHOT,2010-08,73815.0,816220.0
TUS,Abruzzo,IT,EXTRHOT,2010-09,11359.0,121324.0
TUS,Abruzzo,IT,EXTRHOT,2010-10,5365.0,33811.0
TUS,Abruzzo,IT,EXTRHOT,2010-11,3479.0,29197.0
TUS,Abruzzo,IT,EXTRHOT,2010-12,7014.0,34061.0
TUS,Abruzzo,IT,EXTRHOT,2011,247865.0,2125568.0
TUS,Abruzzo,IT,EXTRHOT,2011-01,7456.0,34427.0
TUS,Abruzzo,IT,EXTRHOT,2011-02,6585.0,30605.0
TUS,Abruzzo,IT,EXTRHOT,2011-03,6334.0,31348.0
TUS,Abruzzo,IT,EXTRHOT,2011-04,9080.0,35036.0
TUS,Abruzzo,IT,EXTRHOT,2011-05,9584.0,48901.0
TUS,Abruzzo,IT,EXTRHOT,2011-06,37345.0,284982.0
TUS,Abruzzo,IT,EXTRHOT,2011-07,63383.0,616854.0
TUS,Abruzzo,IT,EXTRHOT,2011-08,75635.0,843597.0
TUS,Abruzzo,IT,EXTRHOT,2011-09,14569.0,132813.0
TUS,Abruzzo,IT,EXTRHOT,2011-10,6069.0,27405.0
TUS,Abruzzo,IT,EXTRHOT,2011-11,4430.0,16139.0
TUS,Abruzzo,IT,EXTRHOT,2011-12,7395.0,23461.0
TUS,Abruzzo,IT,EXTRHOT,2012,261157.0,2057202.0
TUS,Abruzzo,IT,EXTRHOT,2012-01,8273.0,29809.0
TUS,Abruzzo,IT,EXTRHOT,2012-02,6084.0,19943.0
TUS,Abruzzo,IT,EXTRHOT,2012-03,8710.0,24313.0
TUS,Abruzzo,IT,EXTRHOT,2012-04,10278.0,30846.0
TUS,Abruzzo,IT,EXTRHOT,2012-05,9059.0,37952.0
TUS,Abruzzo,IT,EXTRHOT,2012-06,45068.0,281423.0
TUS,Abruzzo,IT,EXTRHOT,2012-07,57963.0,587994.0
TUS,Abruzzo,IT,EXTRHOT,2012-08,80402.0,843497.0
TUS,Abruzzo,IT,EXTRHOT,2012-09,16046.0,135879.0
TUS,Abruzzo,IT,EXTRHOT,2012-10,5772.0,21750.0
TUS,Abruzzo,IT,EXTRHOT,2012-11,5394.0,19403.0
TUS,Abruzzo,IT,EXTRHOT,2012-12,8108.0,24393.0
TUS,Abruzzo,IT,EXTRHOT,2013,254756.0,1993193.0
TUS,Abruzzo,IT,EXTRHOT,2013-01,7050.0,25862.0
TUS,Abruzzo,IT,EXTRHOT,2013-02,8099.0,24018.0
TUS,Abruzzo,IT,EXTRHOT,2013-03,9675.0,27151.0
TUS,Abruzzo,IT,EXTRHOT,2013-04,8068.0,26797.0
TUS,Abruzzo,IT,EXTRHOT,2013-05,8810.0,38279.0
TUS,Abruzzo,IT,EXTRHOT,2013-06,41694.0,267022.0
TUS,Abruzzo,IT,EXTRHOT,2013-07,54602.0,578011.0
TUS,Abruzzo,IT,EXTRHOT,2013-08,82076.0,813147.0
TUS,Abruzzo,IT,EXTRHOT,2013-09,13621.0,122614.0
TUS,Abruzzo,IT,EXTRHOT,2013-10,5383.0,19886.0
TUS,Abruzzo,IT,EXTRHOT,2013-11,5258.0,18730.0
TUS,Abruzzo,IT,EXTRHOT,2013-12,10420.0,31676.0
TUS,Abruzzo,IT,EXTRHOT,2014,253552.0,1939367.0
TUS,Abruzzo,IT,EXTRHOT,2014-01,6071.0,22694.0
TUS,Abruzzo,IT,EXTRHOT,2014-02,5838.0,18678.0
TUS,Abruzzo,IT,EXTRHOT,2014-03,5964.0,19224.0
TUS,Abruzzo,IT,EXTRHOT,2014-04,7880.0,25240.0
TUS,Abruzzo,IT,EXTRHOT,2014-05,9179.0,25579.0
TUS,Abruzzo,IT,EXTRHOT,2014-06,37179.0,241702.0
TUS,Abruzzo,IT,EXTRHOT,2014-07,54214.0,546372.0
TUS,Abruzzo,IT,EXTRHOT,2014-08,83118.0,759746.0
TUS,Abruzzo,IT,EXTRHOT,2014-09,10283.0,101972.0
TUS,Abruzzo,IT,EXTRHOT,2014-10,11874.0,66109.0
TUS,Abruzzo,IT,EXTRHOT,2014-11,8468.0,43749.0
TUS,Abruzzo,IT,EXTRHOT,2014-12,13484.0,68302.0
TUS,Abruzzo,IT,EXTRHOT,2015,258456.0,1779139.0
TUS,Abruzzo,IT,EXTRHOT,2015-01,5846.0,17715.0
TUS,Abruzzo,IT,EXTRHOT,2015-02,7544.0,18808.0
TUS,Abruzzo,IT,EXTRHOT,2015-03,6216.0,17261.0
TUS,Abruzzo,IT,EXTRHOT,2015-04,8202.0,20818.0
TUS,Abruzzo,IT,EXTRHOT,2015-05,17051.0,51709.0
TUS,Abruzzo,IT,EXTRHOT,2015-06,36502.0,236981.0
TUS,Abruzzo,IT,EXTRHOT,2015-07,58255.0,521432.0
TUS,Abruzzo,IT,EXTRHOT,2015-08,87286.0,720256.0
TUS,Abruzzo,IT,EXTRHOT,2015-09,12349.0,112502.0
TUS,Abruzzo,IT,EXTRHOT,2015-10,5648.0,20669.0
TUS,Abruzzo,IT,EXTRHOT,2015-11,4534.0,18041.0
TUS,Abruzzo,IT,EXTRHOT,2015-12,9023.0,22947.0
TUS,Abruzzo,IT,EXTRHOT,2016,266265.0,1758227.0
TUS,Abruzzo,IT,EXTRHOT,2016-01,6974.0,22542.0
TUS,Abruzzo,IT,EXTRHOT,2016-02,7320.0,18518.0
TUS,Abruzzo,IT,EXTRHOT,2016-03,7789.0,18931.0
TUS,Abruzzo,IT,EXTRHOT,2016-04,9174.0,33648.0
TUS,Abruzzo,IT,EXTRHOT,2016-05,11593.0,75068.0
TUS,Abruzzo,IT,EXTRHOT,2016-06,38740.0,237862.0
TUS,Abruzzo,IT,EXTRHOT,2016-07,68935.0,495967.0
TUS,Abruzzo,IT,EXTRHOT,2016-08,83656.0,701499.0
TUS,Abruzzo,IT,EXTRHOT,2016-09,13448.0,103874.0
TUS,Abruzzo,IT,EXTRHOT,2016-10,6383.0,17448.0
TUS,Abruzzo,IT,EXTRHOT,2016-11,4322.0,13554.0
TUS,Abruzzo,IT,EXTRHOT,2016-12,7931.0,19316.0
TUS,Abruzzo,IT,EXTRHOT,2017,284180.0,1836656.0
TUS,Abruzzo,IT,EXTRHOT,2017-01,5953.0,19533.0
TUS,Abruzzo,IT,EXTRHOT,2017-02,6314.0,17914.0
TUS,Abruzzo,IT,EXTRHOT,2017-03,7225.0,20150.0
TUS,Abruzzo,IT,EXTRHOT,2017-04,14661.0,42315.0
TUS,Abruzzo,IT,EXTRHOT,2017-05,12283.0,46685.0
TUS,Abruzzo,IT,EXTRHOT,2017-06,45789.0,251211.0
TUS,Abruzzo,IT,EXTRHOT,2017-07,67805.0,520151.0
TUS,Abruzzo,IT,EXTRHOT,2017-08,85978.0,711687.0
TUS,Abruzzo,IT,EXTRHOT,2017-09,16851.0,131888.0
TUS,Abruzzo,IT,EXTRHOT,2017-10,6581.0,24530.0
TUS,Abruzzo,IT,EXTRHOT,2017-11,5455.0,20297.0
TUS,Abruzzo,IT,EXTRHOT,2017-12,9285.0,30295.0
TUS,Abruzzo,IT,EXTRHOT,2018,298605.0,1833802.0
TUS,Abruzzo,IT,EXTRHOT,2018-01,8728.0,26860.0
TUS,Abruzzo,IT,EXTRHOT,2018-02,8268.0,23943.0
TUS,Abruzzo,IT,EXTRHOT,2018-03,8497.0,23362.0
TUS,Abruzzo,IT,EXTRHOT,2018-04,14072.0,37348.0
TUS,Abruzzo,IT,EXTRHOT,2018-05,13405.0,43759.0
TUS,Abruzzo,IT,EXTRHOT,2018-06,53062.0,273096.0
TUS,Abruzzo,IT,EXTRHOT,2018-07,66139.0,514620.0
TUS,Abruzzo,IT,EXTRHOT,2018-08,85834.0,695856.0
TUS,Abruzzo,IT,EXTRHOT,2018-09,19412.0,124438.0
TUS,Abruzzo,IT,EXTRHOT,2018-10,6482.0,22274.0
TUS,Abruzzo,IT,EXTRHOT,2018-11,5440.0,20888.0
TUS,Abruzzo,IT,EXTRHOT,2018-12,9266.0,27358.0
TUS,Abruzzo,IT,EXTRHOT,2019,304270.0,1830990.0
TUS,Abruzzo,IT,EXTRHOT,2019-01,7811.0,25131.0
TUS,Abruzzo,IT,EXTRHOT,2019-02,8503.0,24967.0
TUS,Abruzzo,IT,EXTRHOT,2019-03,8306.0,25925.0
TUS,Abruzzo,IT,EXTRHOT,2019-04,15450.0,42617.0
TUS,Abruzzo,IT,EXTRHOT,2019-05,14547.0,50611.0
TUS,Abruzzo,IT,EXTRHOT,2019-06,51721.0,269924.0
TUS,Abruzzo,IT,EXTRHOT,2019-07,64018.0,534494.0
TUS,Abruzzo,IT,EXTRHOT,2019-08,91790.0,678580.0
TUS,Abruzzo,IT,EXTRHOT,2019-09,18140.0,121609.0
TUS,Abruzzo,IT,EXTRHOT,2019-10,7452.0,18248.0
TUS,Abruzzo,IT,EXTRHOT,2019-11,6718.0,16626.0
TUS,Abruzzo,IT,EXTRHOT,2019-12,9814.0,22258.0
TUS,Abruzzo,IT,EXTRHOT,2020,245301.0,1288088.0
TUS,Abruzzo,IT,EXTRHOT,2020-01,7997.0,21887.0
TUS,Abruzzo,IT,EXTRHOT,2020-02,8332.0,19418.0
TUS,Abruzzo,IT,EXTRHOT,2020-03,1868.0,9984.0
TUS,Abruzzo,IT,EXTRHOT,2020-04,233.0,5265.0
TUS,Abruzzo,IT,EXTRHOT,2020-05,1030.0,6890.0
TUS,Abruzzo,IT,EXTRHOT,2020-06,22291.0,83982.0
TUS,Abruzzo,IT,EXTRHOT,2020-07,63007.0,373558.0
TUS,Abruzzo,IT,EXTRHOT,2020-08,102893.0,590682.0
TUS,Abruzzo,IT,EXTRHOT,2020-09,25944.0,138969.0
TUS,Abruzzo,IT,EXTRHOT,2020-10,7514.0,17852.0
TUS,Abruzzo,IT,EXTRHOT,2020-11,2464.0,11241.0
TUS,Abruzzo,IT,EXTRHOT,2020-12,1728.0,8360.0
TUS,Abruzzo,IT,EXTRHOT,2021,308337.0,1710400.0
TUS,Abruzzo,IT,EXTRHOT,2021-01,2203.0,8362.0
TUS,Abruzzo,IT,EXTRHOT,2021-02,2583.0,9060.0
TUS,Abruzzo,IT,EXTRHOT,2021-03,2515.0,10038.0
TUS,Abruzzo,IT,EXTRHOT,2021-04,3420.0,11207.0
TUS,Abruzzo,IT,EXTRHOT,2021-05,12508.0,33025.0
TUS,Abruzzo,IT,EXTRHOT,2021-06,41699.0,201087.0
TUS,Abruzzo,IT,EXTRHOT,2021-07,83806.0,515895.0
TUS,Abruzzo,IT,EXTRHOT,2021-08,105004.0,691459.0
TUS,Abruzzo,IT,EXTRHOT,2021-09,28304.0,167114.0
TUS,Abruzzo,IT,EXTRHOT,2021-10,10761.0,24495.0
TUS,Abruzzo,IT,EXTRHOT,2021-11,5654.0,16012.0
TUS,Abruzzo,IT,EXTRHOT,2021-12,9880.0,22646.0
TUS,Abruzzo,IT,HOT,2009,999324.0,4095067.0
TUS,Abruzzo,IT,HOT,2009-01,91843.0,264923.0
TUS,Abruzzo,IT,HOT,2009-02,92243.0,249888.0
TUS,Abruzzo,IT,HOT,2009-03,74754.0,206084.0
TUS,Abruzzo,IT,HOT,2009-04,47021.0,143484.0
TUS,Abruzzo,IT,HOT,2009-05,63356.0,193703.0
TUS,Abruzzo,IT,HOT,2009-06,91634.0,423060.0
TUS,Abruzzo,IT,HOT,2009-07,122812.0,718764.0
TUS,Abruzzo,IT,HOT,2009-08,162101.0,892086.0
TUS,Abruzzo,IT,HOT,2009-09,76606.0,368819.0
TUS,Abruzzo,IT,HOT,2009-10,56304.0,219220.0
TUS,Abruzzo,IT,HOT,2009-11,50006.0,186634.0
TUS,Abruzzo,IT,HOT,2009-12,70644.0,228402.0
TUS,Abruzzo,IT,HOT,2010,1087507.0,4345351.0
TUS,Abruzzo,IT,HOT,2010-01,76125.0,264954.0
TUS,Abruzzo,IT,HOT,2010-02,87620.0,264688.0
TUS,Abruzzo,IT,HOT,2010-03,70727.0,209536.0
TUS,Abruzzo,IT,HOT,2010-04,66036.0,182358.0
TUS,Abruzzo,IT,HOT,2010-05,68236.0,186302.0
TUS,Abruzzo,IT,HOT,2010-06,108890.0,462488.0
TUS,Abruzzo,IT,HOT,2010-07,161353.0,887707.0
TUS,Abruzzo,IT,HOT,2010-08,188987.0,1090629.0
TUS,Abruzzo,IT,HOT,2010-09,78494.0,334012.0
TUS,Abruzzo,IT,HOT,2010-10,60463.0,158042.0
TUS,Abruzzo,IT,HOT,2010-11,51185.0,131055.0
TUS,Abruzzo,IT,HOT,2010-12,69391.0,173580.0
TUS,Abruzzo,IT,HOT,2011,1137698.0,4287357.0
TUS,Abruzzo,IT,HOT,2011-01,80228.0,232106.0
TUS,Abruzzo,IT,HOT,2011-02,85010.0,217809.0
TUS,Abruzzo,IT,HOT,2011-03,75844.0,200209.0
TUS,Abruzzo,IT,HOT,2011-04,64716.0,152183.0
TUS,Abruzzo,IT,HOT,2011-05,70314.0,163366.0
TUS,Abruzzo,IT,HOT,2011-06,124334.0,500316.0
TUS,Abruzzo,IT,HOT,2011-07,171519.0,919373.0
TUS,Abruzzo,IT,HOT,2011-08,199843.0,1122970.0
TUS,Abruzzo,IT,HOT,2011-09,88468.0,349262.0
TUS,Abruzzo,IT,HOT,2011-10,61584.0,150899.0
TUS,Abruzzo,IT,HOT,2011-11,48741.0,123194.0
TUS,Abruzzo,IT,HOT,2011-12,67097.0,155670.0
TUS,Abruzzo,IT,HOT,2012,1125445.0,4164827.0
TUS,Abruzzo,IT,HOT,2012-01,80850.0,222977.0
TUS,Abruzzo,IT,HOT,2012-02,68528.0,179943.0
TUS,Abruzzo,IT,HOT,2012-03,87954.0,209268.0
TUS,Abruzzo,IT,HOT,2012-04,65039.0,148503.0
TUS,Abruzzo,IT,HOT,2012-05,66367.0,151510.0
TUS,Abruzzo,IT,HOT,2012-06,131794.0,496443.0
TUS,Abruzzo,IT,HOT,2012-07,158167.0,875362.0
TUS,Abruzzo,IT,HOT,2012-08,204806.0,1113143.0
TUS,Abruzzo,IT,HOT,2012-09,85319.0,338332.0
TUS,Abruzzo,IT,HOT,2012-10,55699.0,134209.0
TUS,Abruzzo,IT,HOT,2012-11,50387.0,122092.0
TUS,Abruzzo,IT,HOT,2012-12,70535.0,173045.0
TUS,Abruzzo,IT,HOT,2013,1067798.0,3964853.0
TUS,Abruzzo,IT,HOT,2013-01,70600.0,199799.0
TUS,Abruzzo,IT,HOT,2013-02,83581.0,214934.0
TUS,Abruzzo,IT,HOT,2013-03,82493.0,210869.0
TUS,Abruzzo,IT,HOT,2013-04,57383.0,138767.0
TUS,Abruzzo,IT,HOT,2013-05,64297.0,142005.0
TUS,Abruzzo,IT,HOT,2013-06,116656.0,450667.0
TUS,Abruzzo,IT,HOT,2013-07,146016.0,802648.0
TUS,Abruzzo,IT,HOT,2013-08,202431.0,1071525.0
TUS,Abruzzo,IT,HOT,2013-09,78757.0,325985.0
TUS,Abruzzo,IT,HOT,2013-10,46765.0,119654.0
TUS,Abruzzo,IT,HOT,2013-11,47430.0,113008.0
TUS,Abruzzo,IT,HOT,2013-12,71389.0,174992.0
TUS,Abruzzo,IT,HOT,2014,983712.0,3473019.0
TUS,Abruzzo,IT,HOT,2014-01,68677.0,185164.0
