period,region,province,countryOfResidence,typeOfExercise,arrivals,presences
2016-07-01,TUS,AR,IT,EXTRHOT,7590.0,22904.0
2016-08-01,TUS,AR,IT,EXTRHOT,10378.0,40390.0
2016-09-01,TUS,AR,IT,EXTRHOT,5968.0,15853.0
2016-10-01,TUS,AR,IT,EXTRHOT,4880.0,13961.0
2016-11-01,TUS,AR,IT,EXTRHOT,2052.0,7224.0
2016-12-01,TUS,AR,IT,EXTRHOT,4754.0,13451.0
2017-01-01,TUS,AR,IT,EXTRHOT,2705.0,10189.0
2017-02-01,TUS,AR,IT,EXTRHOT,2026.0,6960.0
2017-03-01,TUS,AR,IT,EXTRHOT,4072.0,10237.0
2017-04-01,TUS,AR,IT,EXTRHOT,8657.0,20172.0
2017-05-01,TUS,AR,IT,EXTRHOT,5003.0,11107.0
2017-06-01,TUS,AR,IT,EXTRHOT,8422.0,20612.0
2017-07-01,TUS,AR,IT,EXTRHOT,8327.0,25414.0
2017-08-01,TUS,AR,IT,EXTRHOT,12770.0,46465.0
2017-09-01,TUS,AR,IT,EXTRHOT,7653.0,17268.0
2017-10-01,TUS,AR,IT,EXTRHOT,5000.0,11879.0
2017-11-01,TUS,AR,IT,EXTRHOT,3635.0,8283.0
2017-12-01,TUS,AR,IT,EXTRHOT,6034.0,14057.0
2018-01-01,TUS,AR,IT,EXTRHOT,3156.0,10572.0
2018-02-01,TUS,AR,IT,EXTRHOT,2676.0,7883.0
2018-03-01,TUS,AR,IT,EXTRHOT,5475.0,12827.0
2018-04-01,TUS,AR,IT,EXTRHOT,9138.0,23406.0
2018-05-01,TUS,AR,IT,EXTRHOT,6432.0,16588.0
2018-06-01,TUS,AR,IT,EXTRHOT,10171.0,25159.0
2018-07-01,TUS,AR,IT,EXTRHOT,9253.0,31731.0
2018-08-01,TUS,AR,IT,EXTRHOT,14511.0,52583.0
2018-09-01,TUS,AR,IT,EXTRHOT,8082.0,20670.0
2018-10-01,TUS,AR,IT,EXTRHOT,6457.0,15335.0
2018-11-01,TUS,AR,IT,EXTRHOT,6012.0,14915.0
2018-12-01,TUS,AR,IT,EXTRHOT,8657.0,20679.0
2019-01-01,TUS,AR,IT,EXTRHOT,3093.0,11032.0
2019-02-01,TUS,AR,IT,EXTRHOT,2640.0,7686.0
2019-03-01,TUS,AR,IT,EXTRHOT,5366.0,13101.0
2019-04-01,TUS,AR,IT,EXTRHOT,10783.0,26706.0
2019-05-01,TUS,AR,IT,EXTRHOT,6547.0,15975.0
2019-06-01,TUS,AR,IT,EXTRHOT,9449.0,22453.0
2019-07-01,TUS,AR,IT,EXTRHOT,10010.0,30906.0
